,token,label
16111,відстань,O
16112,від,O
16113,лівого,O
16114,кута,O
16115,161,O
16116,см,O
16117,Опис,B-inscription
16118,Збереженість,O
16119,фрескового,O
16120,розчину,O
16121,в,O
16122,місці,O
16123,розташування,O
16124,напису,I-preservation_state
16125,добра,I-inscription_type
16126,його,O
16127,складові,O
16128,чітко,O
16129,простежуються,O
16130,св͠ѧтмоумоученц:м҃:молтеб͠а,O
16131,|,O
16132,ꙁаменегрѣшънагопетра,O
16133,З,O
16134,розбивкою,O
16135,на,I-inscription_type
16136,слова,O
16137,текст,O
16138,виглядає,O
16139,таким,O
16140,чином,O
16141,Свѧти,O
16142,/моу,O
16143,моученици,O
16144,м҃,O
16145,молите,O
16146,Б(ог)а,O
16147,ꙁа,O
16148,мене,O
16149,грѣшънаго,O
16150,Петра,O
16151,Святі,O
16152,мученики,O
16153,40,O
16154,моліть,O
16155,Бога,O
16156,за,O
16157,мене,O
16158,грішного,O
16159,Петра,O
16160,Датування,B-dating_criteria
16161,Друга,O
16162,чверть,O
16163,XІІ,O
16164,початок,O
16165,ХІІІ,O
16166,ст.,O
16167,за,O
16168,формою,O
16169,написання,O
16170,а,O
16171,з,I-object_type
16172,ви-,O
16173,довженою,O
16174,вгору,O
16175,спинкою,O
16176,г,O
16177,з,I-object_type
16178,виступом,O
16179,зверху,O
16180,нахиленої,O
16181,праворуч,O
16182,е,O
16183,вертикальної,O
16184,з,I-object_type
16185,із,O
16186,переломом,O
16187,п,O
16188,з,I-object_type
16189,виступом,O
16190,зверху,O
16191,прямолінійної,O
16192,р,O
16193,з,I-object_type
16194,петлею,O
16195,кутом,O
16196,вперед,O
16197,ч,O
16198,у,I-object_type
16199,вигляді,O
16200,пласкої,O
16201,чаші,O
16202,ъ,O
16203,з,I-object_type
16204,петлею,O
16205,кутом,O
16206,вперед,O
16207,найвірогідніше,O
16208,друга,O
16209,третина,O
16210,ХІІ,O
16211,ст.,O
16212,за,O
16213,ти-,O
16214,повістю,O
16215,поширення,O
16216,такої,O
16217,форми,O
16218,ч,O
16219,Категорія,O
16220,Молитовний,O
16221,напис,I-inscription_type
16222,Графіті,B-inscription
16223,№,O
16224,521,O
16225,табл,O
16226,LХХ,O
16227,2,O
16228,Публікації,O
16229,В.,O
16230,Корнієнко171,O
16231,Розташування,B-other
16232,Висота,O
16233,від,O
16234,сучасної,O
16235,підлоги,O
16236,106,O
16237,см,O
16238,відстань,O
16239,від,O
16240,лівого,O
16241,кута,O
16242,84,O
16243,см,O
16244,Опис,B-inscription
16245,Поверхня,O
16246,стіни,I-object_type
16247,в,O
16248,місці,O
16249,розташування,O
16250,напису,I-preservation_state
16251,затерта,O
16252,частина,I-other
16253,його,O
16254,скла-,O
16255,дових,O
16256,не,O
16257,простежується,O
16258,ст͠мммчн--,O
16259,|,O
16260,молтеб͠а,O
16261,|,O
16262,ꙁамѧгрр,O
16263,|,O
16264,---наго,O
16265,З,O
16266,розбивкою,O
16267,на,I-inscription_type
16268,слова,O
16269,та,O
16270,відновленням,O
16271,втрачених,O
16272,фрагментів,O
16273,текст,O
16274,виглядає,O
16275,таким,O
16276,чином,O
16277,С(вѧ)ти,O
16278,м,O
16279,м(оу)чн(и)[къ,O
16280,молите,O
16281,Б(ог)а,O
16282,за,O
16283,мѧ,O
16284,гр,O
16285,р/[ѣшъ]аго,O
16286,Святі,O
16287,40,O
16288,мучеників,O
16289,моліть,O
16290,Бога,O
16291,за,O
16292,мене,O
16293,грішного,O
16294,Звертає,O
16295,на,I-inscription_type
16296,себе,O
16297,увагу,O
16298,помилкове,O
16299,подвійне,O
16300,написання,O
16301,р,O
16302,у,I-object_type
16303,передостанньому,O
16304,рядку,O
16305,Датування,B-dating_criteria
16306,Остання,O
16307,чверть,O
16308,XІІ,O
16309,початок,O
16310,ХІІІ,O
16311,ст.,O
16312,за,O
16313,формою,O
16314,написання,O
16315,б,O
16316,з,I-object_type
16317,ви-,O
16318,сокою,O
16319,петлею,O
16320,нахиленої,O
16321,праворуч,O
16322,з,I-object_type
16323,із,O
16324,переломом,O
16325,р,O
16326,з,I-object_type
16327,маленькою,O
16328,голівкою,O
16329,Категорія,O
16330,Молитовний,O
16331,напис,I-inscription_type
16332,Графіті,B-inscription
16333,№,O
16334,522,O
16335,табл,O
16336,LХХІ,O
16337,1,O
16338,Публікації,O
16339,В.,O
16340,Корнієнко172,O
16341,Розташування,B-other
16342,Висота,O
16343,від,O
16344,сучасної,O
16345,підлоги,O
16346,108,O
16347,см,O
16348,відстань,O
16349,від,O
16350,лівого,O
16351,кута,O
16352,Опис,B-inscription
16353,Поверхня,O
16354,стіни,I-object_type
16355,в,O
16356,місці,O
16357,розташування,O
16358,напису,I-preservation_state
16359,сильно,O
16360,затерта,O
16361,частина,I-other
16362,його,O
16363,складових,O
16364,не,O
16365,простежується,O
16366,св͠ѧт,O
16367,|,O
16368,мюче,O
16369,|,O
16370,нц,O
16371,|,O
16372,-----еꙁа,O
16373,З,O
16374,розбивкою,O
16375,на,I-inscription_type
16376,слова,O
16377,та,O
16378,відновленням,O
16379,втрачених,O
16380,фрагментів,O
16381,текст,O
16382,виглядає,O
16383,таким,O
16384,чином,O
16385,Свѧти,O
16386,мюченици,O
16387,молит]е,O
16388,за,O
16389,Святі,O
16390,мученики,O
16391,моліть,O
16392,за,O
16393,Датування,B-dating_criteria
16394,Друга,O
16395,чверть,O
16396,XІ,O
16397,початок,O
16398,ХІІ,O
16399,ст.,O
16400,за,O
16401,формою,O
16402,написання,O
16403,в,O
16404,з,I-object_type
16405,петлею,O
16406,кутом,O
16407,вперед,O
16408,Z,O
16409,подібної,O
16410,з,I-object_type
16411,и,O
16412,та,O
16413,ч,O
16414,з,I-object_type
16415,верхніми,O
16416,засічками,O
16417,ю,O
16418,з,I-object_type
16419,довгою,O
16420,перемичкою,O
16421,що,O
16422,перетинаю,O
16423,праву,O
16424,частину,O
16425,літери,O
16426,Категорія,O
16427,Молитовний,O
16428,напис,I-inscription_type
16429,Графіті,B-inscription
16430,№,O
16431,523,O
16432,табл,O
16433,LХХІ,O
16434,2,O
16435,Публікації,O
16436,В.,O
16437,Корнієнко173,O
16438,Розташування,B-other
16439,Висота,O
16440,від,O
16441,сучасної,O
16442,підлоги,O
16443,108,O
16444,см,O
16445,відстань,O
16446,від,O
16447,лівого,O
16448,кута,O
16449,Опис,B-inscription
16450,Поверхня,O
16451,стіни,I-object_type
16452,в,O
16453,місці,O
16454,розташування,O
16455,напису,I-preservation_state
16456,сильно,O
16457,затерта,O
16458,частина,I-other
16459,його,O
16460,складових,O
16461,не,O
16462,простежується,O
16463,ст͠м҃мчнбъдте,O
16464,|,O
16465,мо-тьб͠,O
16466,м-,O
16467,З,O
16468,розбивкою,O
16469,на,I-inscription_type
16470,слова,O
16471,та,O
16472,відновленням,O
16473,втрачених,O
16474,фрагментів,O
16475,текст,O
16476,виглядає,O
16477,таким,O
16478,чином,O
16479,С(вѧ)ти,O
16480,м҃,O
16481,м(оу)ч(е)н(и)ци,O
16482,бъдите,O
16483,мо[л]ить,O
16484,Б(ог)[а,O
16485,за,O
16486,м[ѧ,O
16487,Святі,O
16488,40,O
16489,мучеників,O
16490,бдіть,O
16491,моліть,O
16492,Бога,O
16493,за,O
16494,мене,O
16495,Датування,B-dating_criteria
16496,Остання,O
16497,третина,O
16498,XІІ,O
16499,ст.,O
16500,за,O
16501,формою,O
16502,написання,O
16503,б,O
16504,з,I-object_type
16505,високою,O
16506,петлею,O
16507,та,O
16508,виступом,O
16509,зверху,O
16510,д,O
16511,з,I-object_type
16512,довгими,O
16513,ніжками,O
16514,м,O
16515,з,I-object_type
16516,провисаючою,O
16517,петлею,O
16518,та,O
16519,нахиленими,O
16520,щоглами,O
16521,ч,O
16522,у,I-object_type
16523,вигляді,O
16524,пласкої,O
16525,чаші,O
16526,ъ,O
16527,з,I-object_type
16528,виступом,O
16529,праворуч,O
16530,Категорія,O
16531,Молитовний,O
16532,напис,I-inscription_type
16533,Графіті,B-inscription
16534,№,O
16535,524,O
16536,табл,O
16537,LХХ,O
16538,3,O
16539,Розташування,B-other
16540,Висота,O
16541,від,O
16542,сучасної,O
16543,підлоги,O
16544,98,O
16545,см,O
16546,відстань,O
16547,від,O
16548,лівого,O
16549,кута,O
16550,192,O
16551,см,O
16552,Опис,B-inscription
16553,Напис,O
16554,зберігся,O
16555,доволі,O
16556,добре,O
16557,його,O
16558,складові,O
16559,чітко,O
16560,простежуються,O
16561,поменимꙗг͠и,O
16562,|,O
16563,рабасвоеготи,O
16564,|,O
16565,мохвеѧиꙍ,O
16566,З,O
16567,розбивкою,O
16568,на,I-inscription_type
16569,слова,O
16570,текст,O
16571,виглядає,O
16572,таким,O
16573,чином,O
16574,Помени,O
16575,мꙗ,O
16576,Г(оспод)и,O
16577,раба,O
16578,своего,O
16579,Тимохвеѧ,O
16580,Иꙍ(анова,O
16581,Пом'яни,O
16582,мене,O
16583,Господи,O
16584,раба,O
16585,свого,O
16586,Тимофія,O
16587,Йоаннова,O
16588,Останнє,O
16589,слово,O
16590,що,O
16591,є,O
16592,скороченою,O
16593,формою,O
16594,від,O
16595,імені,I-epigraphic_shorthand
16596,Йоанн,O
16597,на,I-inscription_type
16598,мою,O
16599,думку,O
16600,до-,O
16601,цільніше,O
16602,розглядати,O
16603,не,O
16604,як,O
16605,родове,O
16606,ім'я,O
16607,автора,O
16608,а,O
16609,як,O
16610,батькове,O
16611,Датування,B-dating_criteria
16612,Друга,O
16613,чверть,O
16614,XV,O
16615,кінець,O
16616,ХVІ,O
16617,ст.,O
16618,за,O
16619,скорописними,O
16620,формами,O
16621,на-,O
16622,писання,O
16623,літер,O
16624,та,O
16625,формою,O
16626,прорізів,O
16627,Категорія,O
16628,Молитовний,O
16629,напис,I-inscription_type
16630,Графіті,B-inscription
16631,№,O
16632,525,O
16633,табл,O
16634,LХХІІ,O
16635,1,O
16636,Розташування,B-other
16637,Висота,O
16638,від,O
16639,сучасної,O
16640,підлоги,O
16641,97	5,O
16642,см,O
16643,відстань,O
16644,від,O
16645,лівого,O
16646,кута,O
16647,Опис,B-inscription
16648,На,O
16649,фресці,I-inscription_type
16650,прокреслений,B-decoration
16651,чотириконечний,I-decoration
16652,хрест,I-decoration
16653,праві,O
16654,сторони,O
16655,кінців,O
16656,пе-,O
16657,рекладини,O
16658,та,O
16659,нижні,O
16660,сторони,O
16661,кінців,O
16662,щогли,I-object_type
16663,якого,O
16664,мають,O
16665,розширення,O
16666,трикутної,O
16667,або,O
16668,прямокутної,O
16669,форми,O
16670,Датування,B-dating_criteria
16671,Друга,O
16672,чверть,O
16673,XІ,O
16674,кінець,O
16675,ХVІ,O
16676,ст.,O
16677,за,O
16678,формою,O
16679,прорізів,O
16680,Категорія,O
16681,Хрести,O
16682,монограми,O
16683,теонімограми,O
16684,Графіті,B-inscription
16685,№,O
16686,526,O
16687,табл,O
16688,LХХІІ,O
16689,2,O
16690,Публікації,O
16691,В.,O
16692,Корнієнко174,O
16693,Розташування,B-other
16694,Висота,O
16695,від,O
16696,сучасної,O
16697,підлоги,O
16698,84,O
16699,см,O
16700,відстань,O
16701,від,O
16702,лівого,O
16703,кута,O
16704,96,O
16705,см,O
16706,Опис,B-inscription
16707,Поверхня,O
16708,стіни,I-object_type
16709,в,O
16710,місці,O
16711,розташування,O
16712,напису,I-preservation_state
16713,сильно,O
16714,затерта,O
16715,частина,I-other
16716,його,O
16717,складових,O
16718,не,O
16719,простежується,O
16720,ммоунцм---,O
16721,|,O
16722,тез,O
16723,гр----------,O
16724,З,O
16725,розбивкою,O
16726,на,I-inscription_type
16727,слова,O
16728,та,O
16729,відновленням,O
16730,втрачених,O
16731,фрагментів,O
16732,наявний,O
16733,текст,O
16734,ви-,O
16735,глядає,O
16736,таким,O
16737,чином,O
16738,м,O
16739,моу(че)ници,O
16740,м[оли]те,O
16741,за,O
16742,гр[ѣшънаго,O
